,baserunning,batting,color,day,defense,emoji,pitching,season,team
2565,1.944444444,2.888888889,#ffce0a,3,2.555555556,👟,1.2,4,Shoe Thieves
2566,2.611111111,2.277777778,#bf0043,3,2.611111111,✨,2.0,4,Magic
2567,2.444444444,2.388888889,#8c8d8f,3,2.555555556,🥩,2.1,4,Steaks
2568,2.555555556,2.611111111,#780018,3,2.944444444,💋,2.0,4,Lovers
2569,2.055555556,1.944444444,#3ee652,3,2.277777778,🏝,1.7,4,Fridays
2570,2.055555556,2.444444444,#399d8f,3,3.833333333,🥧,1.5,4,Pies
2571,2.722222222,2.388888889,#2b4075,3,2.555555556,🎸,2.0,4,Garages
2572,3.111111111,2.722222222,#6388ad,3,2.5,👐,1.7,4,Jazz Hands
2573,2.277777778,2.166666667,#fffbab,3,2.611111111,🌞,1.4,4,Sunbeams
2574,2.611111111,3.222222222,#8c2a3e,3,2.944444444,🔥,2.7,4,Firefighters
2575,2.944444444,2.222222222,#178f55,3,3.0,🍬,1.4,4,Breath Mints
2576,2.611111111,3.277777778,#5c1c1c,3,2.555555556,🐅,3.3,4,Tigers
2577,1.666666667,2.166666667,#67556b,3,2.722222222,🕵,1.2,4,Spies
2578,2.333333333,2.055555556,#d15700,3,2.722222222,🍗,2.3,4,Wild Wings
2579,2.611111111,2.611111111,#593037,3,2.888888889,🦀,1.9,4,Crabs
2580,1.944444444,1.666666667,#64376e,4,2.5,🌮,1.1,4,Tacos
2581,2.555555556,1.833333333,#9141ba,4,2.166666667,🚤,2.4,4,Dale
2582,2.0,2.222222222,#f7d1ff,4,2.666666667,🌹,1.9,4,Flowers
2583,2.055555556,2.722222222,#ffd4d8,4,2.5,📱,2.4,4,Millennials
2584,3.166666667,2.0,#f5feff,4,2.722222222,🗣,2.6,4,Moist Talkers
2585,1.944444444,2.888888889,#ffce0a,4,2.555555556,👟,1.2,4,Shoe Thieves
2586,2.611111111,2.277777778,#bf0043,4,2.611111111,✨,2.0,4,Magic
2587,2.444444444,2.388888889,#8c8d8f,4,2.555555556,🥩,2.1,4,Steaks
2588,2.555555556,2.611111111,#780018,4,2.944444444,💋,2.0,4,Lovers
2589,2.055555556,1.944444444,#3ee652,4,2.277777778,🏝,1.7,4,Fridays
2590,2.055555556,2.444444444,#399d8f,4,3.833333333,🥧,1.5,4,Pies
2591,2.722222222,2.388888889,#2b4075,4,2.555555556,🎸,2.0,4,Garages
2592,3.111111111,2.722222222,#6388ad,4,2.5,👐,1.7,4,Jazz Hands
2593,2.277777778,2.166666667,#fffbab,4,2.611111111,🌞,1.4,4,Sunbeams
2594,2.611111111,3.222222222,#8c2a3e,4,2.944444444,🔥,2.7,4,Firefighters
2595,2.944444444,2.222222222,#178f55,4,3.0,🍬,1.4,4,Breath Mints
2596,2.611111111,3.277777778,#5c1c1c,4,2.555555556,🐅,3.3,4,Tigers
2597,1.666666667,2.166666667,#67556b,4,2.722222222,🕵,1.2,4,Spies
2598,2.333333333,2.055555556,#d15700,4,2.722222222,🍗,2.3,4,Wild Wings
2599,2.611111111,2.611111111,#593037,4,2.888888889,🦀,1.9,4,Crabs
2600,1.944444444,1.666666667,#64376e,5,2.5,🌮,1.1,4,Tacos
2601,2.555555556,1.833333333,#9141ba,5,2.166666667,🚤,2.4,4,Dale
2602,2.0,2.222222222,#f7d1ff,5,2.666666667,🌹,1.9,4,Flowers
2603,2.055555556,2.722222222,#ffd4d8,5,2.5,📱,2.4,4,Millennials
2604,3.166666667,2.0,#f5feff,5,2.722222222,🗣,2.6,4,Moist Talkers
2605,1.944444444,2.888888889,#ffce0a,5,2.555555556,👟,1.2,4,Shoe Thieves
2606,2.611111111,2.277777778,#bf0043,5,2.611111111,✨,2.0,4,Magic
2607,2.5,2.555555556,#8c8d8f,5,2.444444444,🥩,2.1,4,Steaks
2608,2.555555556,2.611111111,#780018,5,2.944444444,💋,2.0,4,Lovers
2609,2.055555556,1.944444444,#3ee652,5,2.277777778,🏝,1.7,4,Fridays
2610,2.055555556,2.444444444,#399d8f,5,3.833333333,🥧,1.5,4,Pies
2611,2.722222222,2.388888889,#2b4075,5,2.555555556,🎸,2.0,4,Garages
2612,3.111111111,2.722222222,#6388ad,5,2.5,👐,1.7,4,Jazz Hands
2613,2.277777778,2.166666667,#fffbab,5,2.611111111,🌞,1.4,4,Sunbeams
2614,2.555555556,3.055555556,#8c2a3e,5,3.055555556,🔥,2.7,4,Firefighters
2615,2.944444444,2.222222222,#178f55,5,3.0,🍬,1.4,4,Breath Mints
2616,2.611111111,3.277777778,#5c1c1c,5,2.555555556,🐅,3.3,4,Tigers
2617,1.666666667,2.166666667,#67556b,5,2.722222222,🕵,1.2,4,Spies
2618,2.333333333,2.055555556,#d15700,5,2.722222222,🍗,2.3,4,Wild Wings
2619,2.611111111,2.611111111,#593037,5,2.888888889,🦀,1.9,4,Crabs
2620,1.944444444,1.666666667,#64376e,6,2.5,🌮,1.1,4,Tacos
2621,2.555555556,1.833333333,#9141ba,6,2.166666667,🚤,2.4,4,Dale
2622,2.0,2.222222222,#f7d1ff,6,2.666666667,🌹,1.9,4,Flowers
2623,2.055555556,2.722222222,#ffd4d8,6,2.5,📱,2.4,4,Millennials
2624,3.166666667,2.0,#f5feff,6,2.722222222,🗣,2.6,4,Moist Talkers
2625,1.944444444,2.888888889,#ffce0a,6,2.555555556,👟,1.2,4,Shoe Thieves
2626,2.611111111,2.277777778,#bf0043,6,2.611111111,✨,2.0,4,Magic
2627,2.5,2.555555556,#8c8d8f,6,2.444444444,🥩,2.1,4,Steaks
2628,2.555555556,2.611111111,#780018,6,2.944444444,💋,2.0,4,Lovers
2629,2.055555556,1.944444444,#3ee652,6,2.277777778,🏝,1.7,4,Fridays
2630,2.055555556,2.444444444,#399d8f,6,3.833333333,🥧,1.5,4,Pies
2631,2.722222222,2.388888889,#2b4075,6,2.555555556,🎸,2.0,4,Garages
2632,3.111111111,2.722222222,#6388ad,6,2.5,👐,1.7,4,Jazz Hands
2633,2.277777778,2.166666667,#fffbab,6,2.611111111,🌞,1.4,4,Sunbeams
2634,2.555555556,3.055555556,#8c2a3e,6,3.055555556,🔥,2.7,4,Firefighters
2635,2.944444444,2.222222222,#178f55,6,3.0,🍬,1.4,4,Breath Mints
2636,2.611111111,3.277777778,#5c1c1c,6,2.555555556,🐅,3.3,4,Tigers
2637,1.666666667,2.166666667,#67556b,6,2.722222222,🕵,1.2,4,Spies
2638,2.333333333,2.055555556,#d15700,6,2.722222222,🍗,2.3,4,Wild Wings
2639,2.611111111,2.611111111,#593037,6,2.888888889,🦀,1.9,4,Crabs
2640,1.944444444,1.666666667,#64376e,7,2.5,🌮,1.1,4,Tacos
2641,2.555555556,1.833333333,#9141ba,7,2.166666667,🚤,2.4,4,Dale
2642,2.0,2.222222222,#f7d1ff,7,2.666666667,🌹,1.9,4,Flowers
2643,2.055555556,2.722222222,#ffd4d8,7,2.5,📱,2.4,4,Millennials
2644,3.166666667,2.0,#f5feff,7,2.722222222,🗣,2.6,4,Moist Talkers
2645,1.944444444,2.888888889,#ffce0a,7,2.555555556,👟,1.2,4,Shoe Thieves
2646,2.611111111,2.277777778,#bf0043,7,2.611111111,✨,2.0,4,Magic
2647,2.5,2.555555556,#8c8d8f,7,2.444444444,🥩,2.1,4,Steaks
2648,2.555555556,2.611111111,#780018,7,2.944444444,💋,2.0,4,Lovers
2649,2.055555556,1.944444444,#3ee652,7,2.277777778,🏝,1.7,4,Fridays
2650,2.055555556,2.444444444,#399d8f,7,3.833333333,🥧,1.5,4,Pies
2651,2.722222222,2.388888889,#2b4075,7,2.555555556,🎸,2.0,4,Garages
2652,3.111111111,2.722222222,#6388ad,7,2.5,👐,1.7,4,Jazz Hands
2653,2.277777778,2.166666667,#fffbab,7,2.611111111,🌞,1.4,4,Sunbeams
2654,2.555555556,3.055555556,#8c2a3e,7,3.055555556,🔥,2.7,4,Firefighters
2655,2.944444444,2.222222222,#178f55,7,3.0,🍬,1.4,4,Breath Mints
2656,2.611111111,3.277777778,#5c1c1c,7,2.555555556,🐅,3.3,4,Tigers
2657,1.666666667,2.166666667,#67556b,7,2.722222222,🕵,1.2,4,Spies
2658,2.333333333,2.055555556,#d15700,7,2.722222222,🍗,2.3,4,Wild Wings
2659,2.611111111,2.611111111,#593037,7,2.888888889,🦀,1.9,4,Crabs
2660,1.944444444,1.666666667,#64376e,8,2.5,🌮,1.1,4,Tacos
2661,2.555555556,1.833333333,#9141ba,8,2.166666667,🚤,2.4,4,Dale
2662,2.0,2.222222222,#f7d1ff,8,2.666666667,🌹,1.9,4,Flowers
2663,2.055555556,2.722222222,#ffd4d8,8,2.5,📱,2.4,4,Millennials
2664,3.166666667,2.0,#f5feff,8,2.722222222,🗣,2.6,4,Moist Talkers
2665,1.944444444,2.888888889,#ffce0a,8,2.555555556,👟,1.2,4,Shoe Thieves
2666,2.611111111,2.277777778,#bf0043,8,2.611111111,✨,2.0,4,Magic
2667,2.5,2.555555556,#8c8d8f,8,2.444444444,🥩,2.1,4,Steaks
2668,2.555555556,2.611111111,#780018,8,2.944444444,💋,2.0,4,Lovers
2669,2.055555556,1.944444444,#3ee652,8,2.277777778,🏝,1.7,4,Fridays
2670,2.055555556,2.444444444,#399d8f,8,3.833333333,🥧,1.5,4,Pies
2671,2.722222222,2.388888889,#2b4075,8,2.555555556,🎸,2.0,4,Garages
2672,3.111111111,2.722222222,#6388ad,8,2.5,👐,1.7,4,Jazz Hands
2673,2.277777778,2.166666667,#fffbab,8,2.611111111,🌞,1.4,4,Sunbeams
2674,2.555555556,3.055555556,#8c2a3e,8,3.055555556,🔥,2.7,4,Firefighters
2675,2.944444444,2.222222222,#178f55,8,3.0,🍬,1.4,4,Breath Mints
2676,2.611111111,3.277777778,#5c1c1c,8,2.555555556,🐅,3.3,4,Tigers
2677,1.666666667,2.166666667,#67556b,8,2.722222222,🕵,1.2,4,Spies
2678,2.333333333,2.055555556,#d15700,8,2.722222222,🍗,2.3,4,Wild Wings
2679,2.611111111,2.611111111,#593037,8,2.888888889,🦀,1.9,4,Crabs
2680,1.944444444,1.666666667,#64376e,9,2.5,🌮,1.1,4,Tacos
2681,2.555555556,1.833333333,#9141ba,9,2.166666667,🚤,2.4,4,Dale
2682,2.0,2.222222222,#f7d1ff,9,2.666666667,🌹,1.9,4,Flowers
2683,2.055555556,2.722222222,#ffd4d8,9,2.5,📱,2.4,4,Millennials
2684,3.166666667,2.0,#f5feff,9,2.722222222,🗣,2.6,4,Moist Talkers
2685,1.944444444,2.888888889,#ffce0a,9,2.555555556,👟,1.2,4,Shoe Thieves
2686,2.611111111,2.277777778,#bf0043,9,2.611111111,✨,2.0,4,Magic
2687,2.5,2.555555556,#8c8d8f,9,2.444444444,🥩,2.1,4,Steaks
2688,2.555555556,2.611111111,#780018,9,2.944444444,💋,2.0,4,Lovers
2689,2.055555556,1.944444444,#3ee652,9,2.277777778,🏝,1.7,4,Fridays
2690,2.055555556,2.444444444,#399d8f,9,3.833333333,🥧,1.5,4,Pies
2691,2.722222222,2.388888889,#2b4075,9,2.555555556,🎸,2.0,4,Garages
2692,3.111111111,2.722222222,#6388ad,9,2.5,👐,1.7,4,Jazz Hands
2693,2.277777778,2.166666667,#fffbab,9,2.611111111,🌞,1.4,4,Sunbeams
2694,2.555555556,3.055555556,#8c2a3e,9,3.055555556,🔥,2.7,4,Firefighters
2695,2.944444444,2.222222222,#178f55,9,3.0,🍬,1.4,4,Breath Mints
2696,2.611111111,3.277777778,#5c1c1c,9,2.555555556,🐅,3.3,4,Tigers
2697,1.666666667,2.166666667,#67556b,9,2.722222222,🕵,1.2,4,Spies
2698,2.333333333,2.055555556,#d15700,9,2.722222222,🍗,2.3,4,Wild Wings
2699,2.611111111,2.611111111,#593037,9,2.888888889,🦀,1.9,4,Crabs
2700,1.944444444,1.666666667,#64376e,10,2.5,🌮,1.1,4,Tacos
2701,2.555555556,1.833333333,#9141ba,10,2.166666667,🚤,2.4,4,Dale
2702,2.0,2.222222222,#f7d1ff,10,2.666666667,🌹,1.9,4,Flowers
2703,2.055555556,2.722222222,#ffd4d8,10,2.5,📱,2.4,4,Millennials
2704,3.166666667,2.0,#f5feff,10,2.722222222,🗣,2.6,4,Moist Talkers
2705,1.944444444,2.888888889,#ffce0a,10,2.555555556,👟,1.2,4,Shoe Thieves
2706,2.611111111,2.277777778,#bf0043,10,2.611111111,✨,2.0,4,Magic
2707,2.5,2.555555556,#8c8d8f,10,2.444444444,🥩,2.1,4,Steaks
2708,2.555555556,2.611111111,#780018,10,2.944444444,💋,2.0,4,Lovers
2709,2.055555556,1.944444444,#3ee652,10,2.277777778,🏝,1.7,4,Fridays
2710,2.055555556,2.444444444,#399d8f,10,3.833333333,🥧,1.5,4,Pies
2711,2.722222222,2.388888889,#2b4075,10,2.555555556,🎸,2.0,4,Garages
2712,3.111111111,2.722222222,#6388ad,10,2.5,👐,1.7,4,Jazz Hands
2713,2.277777778,2.166666667,#fffbab,10,2.611111111,🌞,1.4,4,Sunbeams
2714,2.555555556,3.055555556,#8c2a3e,10,3.055555556,🔥,2.7,4,Firefighters
2715,2.944444444,2.222222222,#178f55,10,3.0,🍬,1.4,4,Breath Mints
2716,2.611111111,3.277777778,#5c1c1c,10,2.555555556,🐅,3.3,4,Tigers
2717,1.666666667,2.166666667,#67556b,10,2.722222222,🕵,1.2,4,Spies
2718,2.333333333,2.055555556,#d15700,10,2.722222222,🍗,2.3,4,Wild Wings
2719,2.611111111,2.611111111,#593037,10,2.888888889,🦀,1.9,4,Crabs
2720,1.944444444,1.666666667,#64376e,11,2.5,🌮,1.1,4,Tacos
2721,2.555555556,1.833333333,#9141ba,11,2.166666667,🚤,2.4,4,Dale
2722,2.0,2.222222222,#f7d1ff,11,2.666666667,🌹,1.9,4,Flowers
2723,2.055555556,2.722222222,#ffd4d8,11,2.5,📱,2.4,4,Millennials
2724,3.166666667,2.0,#f5feff,11,2.722222222,🗣,2.6,4,Moist Talkers
2725,1.944444444,2.888888889,#ffce0a,11,2.555555556,👟,1.2,4,Shoe Thieves
2726,2.611111111,2.277777778,#bf0043,11,2.611111111,✨,2.0,4,Magic
2727,2.5,2.555555556,#8c8d8f,11,2.444444444,🥩,2.1,4,Steaks
2728,2.555555556,2.611111111,#780018,11,2.944444444,💋,2.0,4,Lovers
2729,2.055555556,1.944444444,#3ee652,11,2.277777778,🏝,1.7,4,Fridays
2730,2.055555556,2.444444444,#399d8f,11,3.833333333,🥧,1.5,4,Pies
2731,2.722222222,2.388888889,#2b4075,11,2.555555556,🎸,2.0,4,Garages
2732,3.111111111,2.722222222,#6388ad,11,2.5,👐,1.7,4,Jazz Hands
2733,2.277777778,2.166666667,#fffbab,11,2.611111111,🌞,1.4,4,Sunbeams
2734,2.555555556,3.055555556,#8c2a3e,11,3.055555556,🔥,2.7,4,Firefighters
2735,2.944444444,2.222222222,#178f55,11,3.0,🍬,1.4,4,Breath Mints
2736,2.611111111,3.277777778,#5c1c1c,11,2.555555556,🐅,3.3,4,Tigers
2737,1.666666667,2.166666667,#67556b,11,2.722222222,🕵,1.2,4,Spies
2738,2.333333333,2.055555556,#d15700,11,2.722222222,🍗,2.3,4,Wild Wings
2739,2.611111111,2.611111111,#593037,11,2.888888889,🦀,1.9,4,Crabs
2740,1.944444444,1.666666667,#64376e,12,2.5,🌮,1.1,4,Tacos
2741,2.555555556,1.833333333,#9141ba,12,2.166666667,🚤,2.4,4,Dale
2742,2.0,2.222222222,#f7d1ff,12,2.666666667,🌹,1.9,4,Flowers
2743,2.055555556,2.722222222,#ffd4d8,12,2.5,📱,2.4,4,Millennials
2744,3.166666667,2.0,#f5feff,12,2.722222222,🗣,2.6,4,Moist Talkers
2745,1.944444444,2.888888889,#ffce0a,12,2.555555556,👟,1.2,4,Shoe Thieves
2746,2.611111111,2.277777778,#bf0043,12,2.611111111,✨,2.0,4,Magic
2747,2.5,2.555555556,#8c8d8f,12,2.444444444,🥩,2.1,4,Steaks
2748,2.555555556,2.611111111,#780018,12,2.944444444,💋,2.0,4,Lovers
2749,2.055555556,1.944444444,#3ee652,12,2.277777778,🏝,1.7,4,Fridays
2750,2.055555556,2.444444444,#399d8f,12,3.833333333,🥧,1.5,4,Pies
2751,2.722222222,2.388888889,#2b4075,12,2.555555556,🎸,2.0,4,Garages
2752,3.111111111,2.722222222,#6388ad,12,2.5,👐,1.7,4,Jazz Hands
2753,2.277777778,2.166666667,#fffbab,12,2.611111111,🌞,1.4,4,Sunbeams
2754,2.555555556,3.055555556,#8c2a3e,12,3.055555556,🔥,2.7,4,Firefighters
2755,2.944444444,2.222222222,#178f55,12,3.0,🍬,1.4,4,Breath Mints
2756,2.611111111,3.277777778,#5c1c1c,12,2.555555556,🐅,3.3,4,Tigers
2757,1.666666667,2.166666667,#67556b,12,2.722222222,🕵,1.2,4,Spies
2758,2.333333333,2.055555556,#d15700,12,2.722222222,🍗,2.3,4,Wild Wings
2759,2.611111111,2.611111111,#593037,12,2.888888889,🦀,1.9,4,Crabs
2760,1.944444444,1.666666667,#64376e,13,2.5,🌮,1.1,4,Tacos
2761,2.555555556,1.833333333,#9141ba,13,2.166666667,🚤,2.4,4,Dale
2762,2.0,2.222222222,#f7d1ff,13,2.666666667,🌹,1.9,4,Flowers
2763,2.055555556,2.722222222,#ffd4d8,13,2.5,📱,2.4,4,Millennials
2764,3.166666667,2.0,#f5feff,13,2.722222222,🗣,2.6,4,Moist Talkers
2765,1.944444444,2.888888889,#ffce0a,13,2.555555556,👟,1.2,4,Shoe Thieves
2766,2.611111111,2.277777778,#bf0043,13,2.611111111,✨,2.0,4,Magic
2767,2.5,2.555555556,#8c8d8f,13,2.444444444,🥩,2.1,4,Steaks
2768,2.555555556,2.611111111,#780018,13,2.944444444,💋,2.0,4,Lovers
2769,2.055555556,1.944444444,#3ee652,13,2.277777778,🏝,1.7,4,Fridays
2770,2.055555556,2.444444444,#399d8f,13,3.833333333,🥧,1.5,4,Pies
2771,2.722222222,2.388888889,#2b4075,13,2.555555556,🎸,2.0,4,Garages
2772,3.111111111,2.722222222,#6388ad,13,2.5,👐,1.7,4,Jazz Hands
2773,2.277777778,2.166666667,#fffbab,13,2.611111111,🌞,1.4,4,Sunbeams
2774,2.555555556,3.055555556,#8c2a3e,13,3.055555556,🔥,2.7,4,Firefighters
2775,2.944444444,2.222222222,#178f55,13,3.0,🍬,1.4,4,Breath Mints
2776,2.611111111,3.277777778,#5c1c1c,13,2.555555556,🐅,3.3,4,Tigers
2777,1.666666667,2.166666667,#67556b,13,2.722222222,🕵,1.2,4,Spies
2778,2.333333333,2.055555556,#d15700,13,2.722222222,🍗,2.3,4,Wild Wings
2779,2.611111111,2.611111111,#593037,13,2.888888889,🦀,1.9,4,Crabs
2780,1.944444444,1.666666667,#64376e,14,2.5,🌮,1.1,4,Tacos
2781,2.555555556,1.833333333,#9141ba,14,2.166666667,🚤,2.4,4,Dale
2782,2.0,2.222222222,#f7d1ff,14,2.666666667,🌹,1.9,4,Flowers
2783,2.055555556,2.722222222,#ffd4d8,14,2.5,📱,2.4,4,Millennials
2784,3.166666667,2.0,#f5feff,14,2.722222222,🗣,2.6,4,Moist Talkers
2785,1.944444444,2.888888889,#ffce0a,14,2.555555556,👟,1.2,4,Shoe Thieves
2786,2.611111111,2.277777778,#bf0043,14,2.611111111,✨,2.0,4,Magic
2787,2.5,2.555555556,#8c8d8f,14,2.444444444,🥩,2.1,4,Steaks
2788,2.555555556,2.611111111,#780018,14,2.944444444,💋,2.0,4,Lovers
2789,2.055555556,1.944444444,#3ee652,14,2.277777778,🏝,1.7,4,Fridays
2790,2.055555556,2.444444444,#399d8f,14,3.833333333,🥧,1.5,4,Pies
2791,2.722222222,2.388888889,#2b4075,14,2.555555556,🎸,2.0,4,Garages
2792,3.111111111,2.722222222,#6388ad,14,2.5,👐,1.7,4,Jazz Hands
2793,2.277777778,2.166666667,#fffbab,14,2.611111111,🌞,1.4,4,Sunbeams
2794,2.555555556,3.055555556,#8c2a3e,14,3.055555556,🔥,2.7,4,Firefighters
2795,2.944444444,2.222222222,#178f55,14,3.0,🍬,1.4,4,Breath Mints
2796,2.722222222,3.333333333,#5c1c1c,14,2.666666667,🐅,3.3,4,Tigers
2797,1.666666667,2.166666667,#67556b,14,2.722222222,🕵,1.2,4,Spies
2798,2.333333333,2.055555556,#d15700,14,2.722222222,🍗,2.3,4,Wild Wings
2799,2.611111111,2.611111111,#593037,14,2.888888889,🦀,1.9,4,Crabs
2800,1.944444444,1.666666667,#64376e,15,2.5,🌮,1.1,4,Tacos
2801,2.555555556,1.833333333,#9141ba,15,2.166666667,🚤,2.4,4,Dale
2802,2.0,2.222222222,#f7d1ff,15,2.666666667,🌹,1.9,4,Flowers
2803,2.055555556,2.722222222,#ffd4d8,15,2.5,📱,2.4,4,Millennials
2804,3.166666667,2.0,#f5feff,15,2.722222222,🗣,2.6,4,Moist Talkers
2805,1.944444444,2.888888889,#ffce0a,15,2.555555556,👟,1.2,4,Shoe Thieves
2806,2.611111111,2.277777778,#bf0043,15,2.611111111,✨,2.0,4,Magic
2807,2.5,2.555555556,#8c8d8f,15,2.444444444,🥩,2.1,4,Steaks
2808,2.555555556,2.611111111,#780018,15,2.944444444,💋,2.0,4,Lovers
2809,2.055555556,1.944444444,#3ee652,15,2.277777778,🏝,1.7,4,Fridays
2810,2.055555556,2.444444444,#399d8f,15,3.833333333,🥧,1.5,4,Pies
2811,2.722222222,2.388888889,#2b4075,15,2.555555556,🎸,2.0,4,Garages
2812,3.111111111,2.722222222,#6388ad,15,2.5,👐,1.7,4,Jazz Hands
2813,2.277777778,2.166666667,#fffbab,15,2.611111111,🌞,1.4,4,Sunbeams
2814,2.555555556,3.055555556,#8c2a3e,15,3.055555556,🔥,2.7,4,Firefighters
2815,2.888888889,2.222222222,#178f55,15,2.944444444,🍬,1.4,4,Breath Mints
2816,2.722222222,3.333333333,#5c1c1c,15,2.666666667,🐅,3.3,4,Tigers
2817,1.666666667,2.166666667,#67556b,15,2.722222222,🕵,1.2,4,Spies
2818,2.333333333,2.055555556,#d15700,15,2.722222222,🍗,2.3,4,Wild Wings
2819,2.611111111,2.611111111,#593037,15,2.888888889,🦀,1.9,4,Crabs
2820,1.944444444,1.666666667,#64376e,16,2.5,🌮,1.1,4,Tacos
2821,2.555555556,1.833333333,#9141ba,16,2.166666667,🚤,2.4,4,Dale
2822,2.0,2.222222222,#f7d1ff,16,2.666666667,🌹,1.9,4,Flowers
2823,2.166666667,2.666666667,#ffd4d8,16,2.5,📱,2.4,4,Millennials
2824,3.166666667,2.0,#f5feff,16,2.722222222,🗣,2.6,4,Moist Talkers
2825,1.944444444,2.888888889,#ffce0a,16,2.555555556,👟,1.2,4,Shoe Thieves
2826,2.5,2.333333333,#bf0043,16,2.611111111,✨,2.0,4,Magic
2827,2.5,2.555555556,#8c8d8f,16,2.444444444,🥩,2.1,4,Steaks
2828,2.555555556,2.611111111,#780018,16,2.944444444,💋,2.0,4,Lovers
2829,2.055555556,1.944444444,#3ee652,16,2.277777778,🏝,1.7,4,Fridays
2830,2.055555556,2.444444444,#399d8f,16,3.833333333,🥧,1.5,4,Pies
2831,2.722222222,2.388888889,#2b4075,16,2.555555556,🎸,2.0,4,Garages
2832,3.111111111,2.722222222,#6388ad,16,2.5,👐,1.7,4,Jazz Hands
2833,2.277777778,2.166666667,#fffbab,16,2.611111111,🌞,1.4,4,Sunbeams
2834,2.555555556,3.055555556,#8c2a3e,16,3.055555556,🔥,2.7,4,Firefighters
2835,2.888888889,2.222222222,#178f55,16,2.944444444,🍬,1.4,4,Breath Mints
2836,2.722222222,3.333333333,#5c1c1c,16,2.666666667,🐅,3.3,4,Tigers
2837,1.666666667,2.166666667,#67556b,16,2.722222222,🕵,1.2,4,Spies
2838,2.333333333,2.055555556,#d15700,16,2.722222222,🍗,2.3,4,Wild Wings
2839,2.611111111,2.611111111,#593037,16,2.888888889,🦀,1.9,4,Crabs
2840,1.944444444,1.666666667,#64376e,17,2.5,🌮,1.1,4,Tacos
2841,2.555555556,1.833333333,#9141ba,17,2.166666667,🚤,2.4,4,Dale
2842,2.0,2.222222222,#f7d1ff,17,2.666666667,🌹,1.9,4,Flowers
2843,2.166666667,2.666666667,#ffd4d8,17,2.5,📱,2.4,4,Millennials
2844,3.166666667,2.0,#f5feff,17,2.722222222,🗣,2.6,4,Moist Talkers
2845,1.944444444,2.888888889,#ffce0a,17,2.555555556,👟,1.2,4,Shoe Thieves
2846,2.5,2.333333333,#bf0043,17,2.611111111,✨,2.0,4,Magic
2847,2.5,2.555555556,#8c8d8f,17,2.444444444,🥩,2.1,4,Steaks
2848,2.555555556,2.611111111,#780018,17,2.944444444,💋,2.0,4,Lovers
2849,2.055555556,1.944444444,#3ee652,17,2.277777778,🏝,1.7,4,Fridays
2850,2.055555556,2.444444444,#399d8f,17,3.833333333,🥧,1.5,4,Pies
2851,2.722222222,2.388888889,#2b4075,17,2.555555556,🎸,2.0,4,Garages
2852,3.111111111,2.722222222,#6388ad,17,2.5,👐,1.7,4,Jazz Hands
2853,2.277777778,2.166666667,#fffbab,17,2.611111111,🌞,1.4,4,Sunbeams
2854,2.555555556,3.055555556,#8c2a3e,17,3.055555556,🔥,2.7,4,Firefighters
2855,2.888888889,2.222222222,#178f55,17,2.944444444,🍬,1.4,4,Breath Mints
2856,2.722222222,3.333333333,#5c1c1c,17,2.666666667,🐅,3.3,4,Tigers
2857,1.666666667,2.166666667,#67556b,17,2.722222222,🕵,1.2,4,Spies
2858,2.333333333,2.055555556,#d15700,17,2.722222222,🍗,2.3,4,Wild Wings
2859,2.611111111,2.611111111,#593037,17,2.888888889,🦀,1.9,4,Crabs
2860,1.944444444,1.666666667,#64376e,18,2.5,🌮,1.1,4,Tacos
2861,2.555555556,1.833333333,#9141ba,18,2.166666667,🚤,2.4,4,Dale
2862,2.0,2.222222222,#f7d1ff,18,2.666666667,🌹,1.9,4,Flowers
2863,2.166666667,2.666666667,#ffd4d8,18,2.5,📱,2.4,4,Millennials
2864,3.166666667,2.0,#f5feff,18,2.722222222,🗣,2.6,4,Moist Talkers
2865,1.944444444,2.888888889,#ffce0a,18,2.555555556,👟,1.2,4,Shoe Thieves
2866,2.5,2.333333333,#bf0043,18,2.611111111,✨,2.0,4,Magic
2867,2.5,2.555555556,#8c8d8f,18,2.444444444,🥩,2.1,4,Steaks
2868,2.555555556,2.611111111,#780018,18,2.944444444,💋,2.0,4,Lovers
2869,2.055555556,1.944444444,#3ee652,18,2.277777778,🏝,1.7,4,Fridays
2870,2.055555556,2.444444444,#399d8f,18,3.833333333,🥧,1.5,4,Pies
2871,2.722222222,2.388888889,#2b4075,18,2.555555556,🎸,2.0,4,Garages
2872,3.111111111,2.722222222,#6388ad,18,2.5,👐,1.7,4,Jazz Hands
2873,2.277777778,2.166666667,#fffbab,18,2.611111111,🌞,1.4,4,Sunbeams
2874,2.555555556,3.055555556,#8c2a3e,18,3.055555556,🔥,2.7,4,Firefighters
2875,2.888888889,2.222222222,#178f55,18,2.944444444,🍬,1.4,4,Breath Mints
2876,2.722222222,3.333333333,#5c1c1c,18,2.666666667,🐅,3.3,4,Tigers
2877,1.666666667,2.166666667,#67556b,18,2.722222222,🕵,1.2,4,Spies
2878,2.333333333,2.055555556,#d15700,18,2.722222222,🍗,2.3,4,Wild Wings
2879,2.611111111,2.611111111,#593037,18,2.888888889,🦀,1.9,4,Crabs
2880,1.944444444,1.666666667,#64376e,19,2.5,🌮,1.1,4,Tacos
2881,2.555555556,1.833333333,#9141ba,19,2.166666667,🚤,2.4,4,Dale
2882,2.0,2.222222222,#f7d1ff,19,2.666666667,🌹,1.9,4,Flowers
